,DMA Code,DMA Name,total_one_bed,total_one_bed_with_cash_rent,0_299,300_499,500_749,750_999,1000_1499,1500_more
176,758,Idaho Fals-Pocatllo(Jcksn),1306.9037834927296,1269.272453244162,85.20406756290934,262.4792155737891,600.2051947855887,180.0064865626502,67.97657490369544,73.4009138555293
177,759,Cheyenne-Scottsbluff,2014.9059398830043,1965.4636804032175,283.919898412201,139.60667371774784,697.4433301995196,545.8246304711166,180.9362791183537,117.7328684842787
178,760,Twin Falls,790.9657365334086,761.1245366564626,134.29379132267871,165.00266785013642,336.82135490475923,66.9094897799654,30.889160661061997,27.208072137860775
179,762,Missoula,3016.213079289534,2947.08360348552,187.7183078875955,288.6025629197433,1067.8231534475024,1018.8101129708044,297.1853344743883,86.94413178548591
180,764,Rapid City,1512.321657955639,1503.473058963815,200.4212608516376,192.77888848026925,603.9677636246792,324.1486075356892,137.2160669244685,44.94047154707113
181,765,El Paso (Las Cruces),10997.48542695608,10711.427787840847,1166.1120058039262,1501.0051692703,3956.9027913584664,2989.320877689496,947.2626686305977,150.82427508805927
182,766,Helena,716.9560509574032,693.2061875954514,76.78470528344197,94.00152097667316,323.19689308502166,119.20809896654788,65.45902888606417,14.555940397702607
183,767,Casper-Riverton,1390.6223417725853,1365.371477656174,139.94536730936395,116.60981636242924,617.0977118881885,356.0265634518114,135.69201864438102,0.0
184,770,Salt Lake City,13376.366992184863,13260.88232644739,584.2313733727216,739.9051240234829,1972.7578276648958,4448.949222162043,4697.945174614081,817.0936046101658
185,771,Yuma-El Centro,3811.4599514408515,3613.4950103309206,464.8624930256732,784.623210559704,1517.5013642929753,532.5399364603795,219.32266866406292,94.64533732812583
186,773,Grand Junction-Montrose,1999.0233658741458,1954.3544012046589,259.23033978344824,482.5710144333699,744.4468608188812,286.36550537281937,113.5806844838713,68.15999631226887
187,789,Tucson (Sierra Vista),36764.4304868627,36095.49791665291,1934.0772274645235,2081.707159318273,16555.37949768554,9922.535111497038,4131.544050739903,1470.2548699476356
188,790,Albuquerque-Santa Fe,9343.0798556439,9223.155031873126,545.9698919611895,610.1016744338583,3820.156016669803,2955.8839766033925,1104.346491906406,186.69698029847626
189,798,Glendive,127.40737031844583,127.40737031844583,4.418185459643501,96.48007210094133,0.0,26.509112757861008,0.0,0.0
190,801,Eugene,9090.184140212728,8776.852949898075,569.004333130986,1031.3250081120063,2739.8928081824915,2287.0952000211146,1646.025064158595,503.51053629288305
191,802,Eureka,5391.771144065986,5135.012863797598,278.46335313474935,456.7401170990213,1478.0900893200564,2036.1063293303132,818.3074062994145,67.30556861404334
192,803,Los Angeles,274358.7869863002,271120.38321569166,8836.25450178583,9549.787259382016,11397.79263322935,31870.222826260826,104358.63142298753,105107.69457204608
193,807,San Francisco-Oak-San Jose,56052.126281103956,55307.546589935424,1976.037311407347,2080.794682682426,1713.1390317017049,2905.9708270140068,10079.479782107548,36552.12495502239
194,810,Yakima-Pasco-Rchlnd-Knnwck,3859.5051309812575,3736.404398985534,363.48046775457044,471.70794462773927,1269.1388823346201,1103.7830250879433,380.1318468701082,148.1622323105528
195,811,Reno,11532.771924383316,11513.005084013981,464.8531565701419,491.72309680804256,2506.9452863908004,3764.9400028965624,3610.625407499911,673.9181338485206
196,813,Medford-Klamath Falls,3855.8497604877343,3752.231479393012,364.9563317216968,612.94493116116,941.1143048561252,1228.2646158312584,377.9107205466909,227.04057527608114
197,819,Seattle-Tacoma,62389.15024631773,61756.43314887495,2728.8963848045682,2041.764290249801,2391.230426952576,6089.439033332242,20948.759060011806,27556.34395352397
198,820,"Portland, Or",17901.905226488536,17671.76663676911,822.9893430331712,712.4644454642962,1368.8694907643303,3249.244071093366,7702.581805882257,3815.6174805316878
199,821,"Bend, Or",3694.0,3672.0,227.0,168.0,561.0,961.0,1383.0,372.0
200,825,San Diego,133053.0,131694.0,3565.0,3896.0,4213.0,12747.0,52627.0,54646.0
201,828,Monterey-Salinas,9748.59191943665,9499.879083332682,413.1194317006515,403.2658663477896,625.0898782587853,1280.0417171425072,3338.5441855739396,3439.8180043090083
202,839,Las Vegas,67035.19549982737,66504.96352887862,1463.2810142496985,2446.0575410046777,12536.124189919357,24387.579001534068,23374.179238334465,2297.742543836368
203,855,Santabarbra-Sanmar-Sanluob,487578.3413937305,481695.31267271837,15435.44433371711,17116.486207913775,20518.15217788606,60026.918671275336,193895.12102941578,174703.19025251025
204,862,Sacramnto-Stkton-Modesto,27198.34849884337,26869.993438510577,1199.3581065738424,1317.0814168532017,2936.066798945528,7513.734833507524,10526.749029308601,3377.003253321879
205,866,Fresno-Visalia,12577.91654914787,12257.00139853052,1083.2799307459381,1609.501128570273,3328.218628329063,3415.576558094568,2188.265171132381,632.1599816582966
206,868,Chico-Redding,4658.300861419376,4549.285475194725,317.54695190812043,385.99467496769915,1402.583394189923,1519.699218000895,771.4576564046637,152.00357972342374
207,881,Spokane,9153.621326691571,9022.318399335823,825.054191780822,829.8159792444998,3178.4732146118718,2662.6090743046902,1029.2355848899958,497.1303545039436
